"","x"
"4690","alimentos"
"4691","permanece"
"4692","canasta"
"4693","ubican"
"4694","destaca"
"4695","incidencia"
"4696","inflacion"
"4697","descontados"
"4698","precios"
"4699","alimentos"
"4700","combustibles"
"4701","servicios"
"4702","publicos"
"4703","aporto"
"4704","menos"
"4705","tres"
"4706","inflacion"
"4707","circunstancias"
"4708","aporto"
"4709","menos"
"4710","mitad"
"4711","cifra"
"4712","permanece"
"4713","canasta"
"4714","ipc"
"4715","permanece"
"4716","canasta"
"4717","ipc"
"4718","fuentes"
"4719","banco"
"4720","instituto"
"4721","nacional"
"4722","politica"
"4723","monetaria"
"4724","indicadores"
"4725","tendencia"
"4726","inflacionaria"
"4727","inflacion"
"4728","ipc"
"4729","incidencia"
"4730","grupo"
"4731","variacion"
"4732","alimentos"
"4733","frutas"
"4734","frutas"
"4735","verduras"
"4736","verduras"
"4737","servicios"
"4738","combustibles"
"4739","frescas"
"4740","frescas"
"4741","publicos"
"4742","resto"
"4743","ipc"
"4744","definicion"
"4745","glosario"
"4746","fuentes"
"4747","banco"
"4748","instituto"
"4749","nacional"
"4750","inflacion"
"4751","ipc"
"4752","transables"
"4753","transables"
"4754","variacion"
"4755","fuentes"
"4756","banco"
"4757","instituto"
"4758","nacional"
"4759","velocidades"
"4760","trimestrales"
"4761","ipc"
"4762","ipcx"
"4763","aumentaron"
"4764","ipcx"
"4765","mantuvo"
"4766","indicadores"
"4767","tendencia"
"4768","inflacionaria"
"4769","continuan"
"4770","mostrando"
"4771","elevadas"
"4772","presentando"
"4773","definicion"
"4774","glosario"
"4775","mayores"
"4776","aumentos"
"4777","anuales"
"4778","ipom"
"4779","registro"
"4780","fuentes"
"4781","banco"
"4782","instituto"
"4783","nacional"
"4784","media"
"4785","podada"
"4786","articulos"
"4787","mpa"
"4788","ubica"
"4789","doce"
"4790","poda"
"4791","componentes"
"4792","volatiles"
"4793","tmvc"
"4794","aumento"
"4795","inflacion"
"4796","ipc"
"4797","bienes"
"4798","servicios"
"4799","indicadores"
"4800","inflacion"
"4801","exhiben"
"4802","incremento"
"4803","relevante"
"4804","variacion"
"4805","variacion"
"4806","ipc"
"4807","transables"
"4808","ipct"
"4809","revirtio"
"4810","baja"
"4811","mostro"
"4812","cuarto"
"4813","ubicandose"
"4814","ipc"
"4815","transables"
"4816","ipcn"
"4817","descenso"
"4818","mantenido"
"4819","variacion"
"4820","ipct"
"4821","medidas"
"4822","inflacion"
"4823","bienes"
"4824","ipcb"
"4825","servicios"
"4826","ipcs"
"4827","versiones"
"4828","subyacentes"
"4829","ipcbx"
"4830","ipcsx"
"4831","registrado"
"4832","neto"
"4833","aumentos"
"4834","cuatrimestre"
"4835","destaca"
"4836","ipcsx"
"4837","aumento"
"4838","tasa"
"4839","variacion"
"4840","precios"
"4841","servicios"
"4842","arriendos"
"4843","dividendos"
"4844","contribuciones"
"4845","servicios"
"4846","domesticos"
"4847","servicios"
"4848","reparaciones"
"4849","mantencion"
"4850","vivienda"
"4851","limpieza"
"4852","definicion"
"4853","glosario"
"4854","reparacion"
"4855","vestuario"
"4856","transporte"
"4857","salud"
"4858","educacion"
"4859","descripcion"
"4860","fuentes"
"4861","banco"
"4862","instituto"
"4863","nacional"
"4864","indices"
"4865","cordoba"
"4866","et"
"4867","precios"
"4868","costos"
"4869","incremento"
"4870","inflacion"
"4871","determinado"
"4872","alimentos"
"4873","variacion"
"4874","incidencia"
"4875","distintos"
"4876","factores"
"4877","destaca"
"4878","aumento"
"4879","precio"
"4880","alimentos"
"4881","basicos"
"4882","variacion"
"4883","combustibles"
"4884","mercados"
"4885","internacionales"
"4886","incremento"
"4887","incidido"
"4888","relevante"
"4889","aumento"
"4890","precios"
"4891","internos"
"4892","alimentos"
"4893","explican"
"4894","cuatro"
"4895","inflacion"
"4896","ipc"
"4897","lado"
"4898","magnitud"
"4899","traspaso"
"4900","precio"
"4901","petroleo"
"4902","variado"
"4903","distintos"
"4904","derivados"
"4905","resalta"
"4906","incremento"
"4907","relativo"
"4908","precio"
"4909","interno"
"4910","petroleo"
"4911","diesel"
"4912","gas"
"4913","licuado"
"4914","parafina"
"4915","respecto"
"4916","gasolina"
"4917","gran"
"4918","medida"
"4919","impacto"
"4920","costo"
"4921","consumidor"
"4922","producto"
"4923","atenuado"
"4924","diversas"
"4925","medidas"
"4926","reduccion"
"4927","impuestos"
"4928","especificos"
"4929","inyeccion"
"4930","recursos"
"4931","fondo"
"4932","estabilizacion"
"4933","alimentos"
"4934","bebidas"
"4935","noalcoholicas"
"4936","precio"
"4937","combustibles"
"4938","inflacion"
"4939","acumulada"
"4940","directamente"
"4941","explicados"
"4942","fuentes"
"4943","institutos"
"4944","nacionales"
"4945","ceic"
"4946","combustibles"
"4947","traspaso"
"4948","elevados"
"4949","precios"
"4950","internacionales"
"4951","alimentos"
"4952","combustibles"
"4953","inflacion"
"4954","externa"
"4955","indices"
"4956","precios"
"4957","internos"
"4958","misma"
"4959","magnitud"
"4960","distintas"
"4961","variacion"
"4962","economias"
"4963","razones"
"4964","variadas"
"4965","diferencias"
"4966","composicion"
"4967","canastas"
"4968","mide"
"4969","ipc"
"4970","pasando"
"4971","barreras"
"4972","traspaso"
"4973","precios"
"4974","externos"
"4975","mercado"
"4976","interno"
"4977","distintas"
"4978","economias"
"4979","llegar"
"4980","idiosincrasicos"
"4981","afectado"
"4982","compara"
"4983","muestra"
"4984","amplia"
"4985","economias"
"4986","desarrolladas"
"4987","emergentes"
"4988","observa"
"4989","bien"
"4990","registra"
"4991","mayores"
"4992","incrementos"
"4993","precios"
"4994","alimentos"
"4995","incidencia"
"4996","alimentos"
"4997","ipc"
"4998","alta"
"4999","componente"
"5000","alimentos"
"5001","general"
"5002","importante"
"5003","inflacion"
"5004","economias"
"5005","emergentes"
"5006","desarrolladas"
"5007","responde"
"5008","efecto"
"5009","construccion"
"5010","indices"
"5011","precios"
"5012","ponderacion"
"5013","alimentos"
"5014","alta"
"5015","emergentes"
"5016","definicion"
"5017","glosario"
"5018","banco"
"5019","incremento"
"5020","precios"
"5021","internacionales"
"5022","distintos"
"5023","productos"
"5024","reflejado"
"5025","aumento"
"5026","presiones"
"5027","provenientes"
"5028","inflacion"
"5029","componente"
"5030","energia"
"5031","ipc"
"5032","variacion"
"5033","incidencia"
"5034","importada"
"5035","variacion"
"5036","precios"
"5037","externos"
"5038","relevantes"
"5039","ipe"
"5040","ipe"
"5041","continuo"
"5042","creciendo"
"5043","variacion"
"5044","niveles"
"5045","estimados"
"5046","tasa"
"5047","variacion"
"5048","doce"
"5049","unitario"
"5050","importaciones"
"5051","ivum"
"5052","aumento"
"5053","ivum"
"5054","consumo"
"5055","general"
"5056","muestra"
"5057","variacion"
"5058","cercanas"
"5059","cero"
"5060","incluso"
"5061","negativas"
"5062","paso"
"5063","crecimiento"
"5064","cuarto"
"5065","incremento"
"5066","debe"
"5067","consignar"
"5068","actual"
"5069","cambio"
"5070","nominal"
"5071","distinto"
"5072","observaba"
"5073","hace"
"5074","visto"
"5075","perspectiva"
"5076","efecto"
"5077","inflacion"
"5078","importada"
"5079","relevante"
"5080","energia"
"5081","combustibles"
"5082","hogar"
"5083","transporte"
"5084","individual"
"5085","estimacion"
"5086","aporte"
"5087","precios"
"5088","energia"
"5089","ponderador"
"5090","ipca"
"5091","hong"
"5092","kong"
"5093","componente"
"5094","energia"
"5095","calculado"
"5096","componente"
"5097","energia"
"5098","hogar"
"5099","moreno"
"5100","pistelli"
"5101","gastos"
"5102","operacion"
"5103","vehiculos"
"5104","privados"
"5105","ipc"
"5106","responde"
"5107","relacion"
"5108","inversa"
"5109","ingreso"
"5110","ponderacion"
"5111","fuentes"
"5112","institutos"
"5113","nacionales"
"5114","ceic"
"5115","alimentos"
"5116","respectivos"
"5117","ipc"
"5118","politica"
"5119","monetaria"
"5120","factor"
"5121","determinante"
"5122","incremento"
"5123","inflacion"
"5124","aumento"
"5125","tarifa"
"5126","electrica"
"5127","costo"
"5128","energia"
"5129","mediados"
"5130","generado"
"5131","principal"
"5132","variacion"
"5133","combinacion"
"5134","escasez"
"5135","recursos"
"5136","hidricos"
"5137","gas"
"5138","natural"
"5139","aumento"
"5140","costo"
"5141","petroleo"
"5142","diesel"
"5143","efecto"
"5144","directo"
"5145","mayores"
"5146","tarifas"
"5147","electricas"
"5148","ipc"
"5149","equivale"
"5150","inflacion"
"5151","estimaciones"
"5152","matriz"
"5153","insumo"
"5154","producto"
"5155","indican"
"5156","aumento"
"5157","costo"
"5158","energia"
"5159","considerando"
"5160","precio"
"5161","electricidad"
"5162","combustibles"
"5163","haber"
"5164","implicado"
"5165","incremento"
"5166","orden"
"5167","costos"
"5168","economia"
"5169","traspaso"
"5170","inflacion"
"5171","evidente"
"5172","ejemplo"
"5173","suponer"
"5174","margenes"
"5175","mantienen"
"5176","constantes"
"5177","equivalente"
"5178","mismos"
"5179","cuanto"
"5180","comparacion"
"5181","internacional"
"5182","diferencia"
"5183","alimentos"
"5184","fuentes"
"5185","institutos"
"5186","nacionales"
"5187","ceic"
"5188","energia"
"5189","ponderacion"
"5190","ipc"
"5191","economias"
"5192","desarrolladas"
"5193","emergentes"
"5194","cerca"
"5195","inflacion"
"5196","desarrollados"
"5197","explico"
"5198","componentes"
"5199","energia"
"5200","economias"
"5201","emergentes"
"5202","explico"
"5203","cerca"
"5204","ipp"
"5205","ipm"
"5206","item"
"5207","aprecian"
"5208","fuerza"
"5209","diferencias"
"5210","variacion"
"5211","provocado"
"5212","idiosincrasicos"
"5213","pues"
"5214","bien"
"5215","buena"
"5216","aumento"
"5217","precios"
"5218","energia"
"5219","explicado"
"5220","mayores"
"5221","precios"
"5222","combustibles"
"5223","singapur"
"5224","responde"
"5225","buena"
"5226","incremento"
"5227","tarifas"
"5228","electricas"
"5229","incremento"
"5230","costos"
"5231","refleja"
"5232","evolucion"
"5233","distintos"
"5234","indicadores"
"5235","precios"
"5236","mayoristas"
"5237","productor"
"5238","fecha"
"5239","tasa"
"5240","variacion"
"5241","precios"
"5242","ipm"
"5243","productor"
"5244","ipp"
"5245","aumentado"
"5246","ipp"
"5247","precios"
"5248","bienes"
"5249","servicios"
"5250","nacionales"
"5251","llego"
"5252","ipm"
"5253","solo"
"5254","precios"
"5255","bienes"
"5256","nacionales"
"5257","importados"
"5258","alcanzo"
"5259","variacion"
"5260","dato"
"5261","ipm"
"5262","primero"
"5263","nuevo"
"5264","asimismo"
"5265","alla"
"5266","caida"
"5267","margen"
"5268","indicador"
"5269","mensual"
"5270","confianza"
"5271","empresasrial"
"5272","imce"
"5273","da"
"5274","cuenta"
"5275","incremento"
"5276","instituto"
"5277","nacional"
"5278","expectativas"
"5279","costos"
"5280","empresasrios"
"5281","sectores"
"5282","comercial"
"5283","industrial"
"5284","medio"
"5285","costos"
"5286","laborales"
"5287","unitarios"
"5288","clu"
"5289","presentan"
"5290","aumento"
"5291","indicador"
"5292","mensual"
"5293","confianza"
"5294","empresasrial"
"5295","tasa"
"5296","variacion"
"5297","trimestres"
"5298","medida"
"5299","difusion"
"5300","considere"
"5301","variacion"
"5302","clu"
"5303","ubico"
"5304","incremento"
"5305","sigue"
"5306","respondiendo"
"5307","buena"
"5308","caida"
"5309","productividad"
"5310","medida"
"5311","trabajo"
"5312","vez"
"5313","asocia"
"5314","dinamica"
"5315","empleo"
"5316","asalariado"
"5317","actividad"
"5318","incremento"
"5319","salarios"
"5320","nominales"
"5321","mostrado"
"5322","comportamientos"
"5323","disimiles"
"5324","costo"
"5325","mano"
"5326","obra"
"5327","cmo"
"5328","subio"
"5329","remuneraciones"
"5330","irem"
"5331","bajo"
"5332","cifras"
"5333","asociacion"
"5334","seguridad"
"5335","achs"
"5336","mostraron"
"5337","fluctuaciones"
"5338","significativas"
"5339","alcanzando"
"5340","crecimiento"
"5341","luego"
"5342","volver"
"5343","retornar"
"5344","respuestas"
"5345","positivas"
"5346","negativas"
"5347","escenario"
"5348","ipom"
"5349","crecimiento"
"5350","fuentes"
"5351","banco"
"5352","icareuniversidad"
"5353","adolfo"
"5354","ibanez"
"5355","costos"
"5356","laborales"
"5357","unitarios"
"5358","retornara"
"5359","niveles"
"5360","compatibles"
"5361","meta"
"5362","precios"
"5363","costos"
"5364","horizonte"
"5365","proyeccion"
"5366","contribuira"
"5367","dinamica"
"5368","incrementos"
"5369","costo"
"5370","laboral"
"5371","unitario"
"5372","salariales"
"5373","futuros"
"5374","moderados"
"5375","reflejar"
"5376","totalidad"
"5377","aumento"
"5378","variacion"
"5379","inflacion"
"5380","pasada"
"5381","sino"
"5382","bien"
"5383","considerando"
"5384","determinante"
"5385","fundamental"
"5386","nuevos"
"5387","contratos"
"5388","supuesto"
"5389","inflacion"
"5390","retornara"
"5391","meta"
"5392","acotado"
"5393","tiempo"
"5394","conjunto"
"5395","mayores"
"5396","presiones"
"5397","costos"
"5398","internas"
"5399","externas"
"5400","economia"
"5401","menores"
"5402","holguras"
"5403","previstas"
"5404","demanda"
"5405","interna"
"5406","seguido"
"5407","creciendo"
"5408","fuerza"
"5409","pueden"
"5410","haber"
"5411","favorecido"
"5412","persistencia"
"5413","alta"
"5414","inflacion"
"5415","propagacion"
"5416","distintos"
"5417","precios"
"5418","evaluacion"
"5419","persistencia"
"5420","medidas"
"5421","estimaciones"
"5422","recursivas"
"5423","muestra"
"5424","aumentado"
"5425","mediados"
"5426","destacando"
"5427","medida"
"5428","ipc"
"5429","alimentos"
"5430","energia"
"5431","cmo"
"5432","nominal"
"5433","horas"
"5434","trabajo"
"5435","asalariadas"
"5436","efectivas"
"5437","crece"
"5438","intensivamente"
"5439","empleo"
"5440","asalariado"
"5441","pib"
"5442","comparada"
"5443","periodos"
"5444","previos"
"5445","persistencia"
"5446","inflacion"
"5447","aumentado"
"5448","analogo"
"5449","clu"
"5450","reemplaza"
"5451","empleo"
"5452","asalariado"
"5453","nacional"
"5454","cmo"
"5455","resto"
"5456","empleo"
"5457","asalariado"
"5458","resto"
"5459","pib"
"5460","resto"
"5461","ega"
"5462","revision"
"5463","fraccion"
"5464","empresas"
"5465","ajustan"
"5466","mineria"
"5467","pesca"
"5468","horas"
"5469","trabajo"
"5470","asalariadas"
"5471","efectivas"
"5472","precios"
"5473","da"
"5474","luces"
"5475","cambios"
"5476","propagacion"
"5477","inflacion"
"5478","analogo"
"5479","resto"
"5480","excluyendo"
"5481","sector"
"5482","agricola"
"5483","empleo"
"5484","asalariado"
"5485","resto"
"5486","pib"
"5487","resto"
"5488","establecimientos"
"5489","indica"
"5490","fraccion"
"5491","empresas"
"5492","definicion"
"5493","glosario"
"5494","ajustan"
"5495","aumento"
"5496","especialmente"
"5497","fuentes"
"5498","banco"
"5499","instituto"
"5500","nacional"
"5501","combinacion"
"5502","aprecia"
"5503","incremento"
"5504","frecuencia"
"5505","aumento"
"5506","items"
"5507","suben"
"5508","precio"
"5509","caida"
"5510","frecuencia"
"5511","aquellos"
"5512","bajan"
"5513","expectativas"
"5514","inflacion"
"5515","expectativas"
"5516","inflacion"
"5517","medio"
"5518","escenario"
"5519","inflacionario"
"5520","distintas"
"5521","medidas"
"5522","expectativas"
"5523","inflacion"
"5524","continuaron"
"5525","dato"
"5526","disponible"
"5527","ipom"
"5528","encuesta"
"5529","expectativas"
"5530","economicas"
"5531","eee"
"5532","banco"
"5533","mostraba"
"5534","incremento"
"5535","inflacion"
"5536","esperada"
"5537","plazos"
"5538","agentes"
"5539","pasaron"
"5540","esperar"
"5541","aumento"
"5542","pasaron"
"5543","medidas"
"5544","compensacion"
"5545","inflacionaria"
"5546","importantes"
"5547","vaivenes"
"5548","alcanzado"
"5549","niveles"
"5550","superiores"
"5551","banco"
"5552","vigentes"
"5553","ipom"
"5554","compensacion"
"5555","inflacionaria"
"5556","forward"
"5557","calculada"
"5558","swap"
"5559","contempla"
"5560","inflacion"
"5561","plazos"
"5562","compensacion"
"5563","inflacionaria"
"5564","forward"
"5565","largos"
"5566","aumento"
"5567","compensaciones"
"5568","inflacionarias"
"5569","menor"
"5570","swap"
"5571","concreto"
"5572","compensacion"
"5573","paso"
"5574","paso"
"5575","movil"
"5576","semanal"
"5577","destaca"
"5578","percepcion"
"5579","inflacion"
"5580","agentes"
"5581","privados"
"5582","financieros"
"5583","encuesta"
"5584","consumidores"
"5585","ipec"
"5586","adimark"
"5587","muestra"
"5588","descenso"
"5589","encuestados"
"5590","cree"
"5591","inflacion"
"5592","subira"
"5593","proximos"
"5594","doce"
"5595","elevado"
"5596","encuesta"
"5597","empresasrios"
"5598","imce"
"5599","inflacion"
"5600","esperada"
"5601","doce"
"5602","cambio"
"5603","banco"
"5604","politica"
"5605","monetaria"
"5606","medidas"
"5607","inflacion"
"5608","subyacente"
"5609","comportamiento"
"5610","inflacion"
"5611","indicadores"
"5612","uso"
"5613","habitual"
"5614","ipcx"
"5615","caracterizado"
"5616","incremento"
"5617","sostenido"
"5618","solo"
"5619","ipc"
"5620","ipcx"
"5621","difieren"
"5622","productos"
"5623","sino"
"5624","conjunto"
"5625","indicadores"
"5626","tendencia"
"5627","inflacionaria"
"5628","excluyen"
"5629","ende"
"5630","cobertura"
"5631","respecto"
"5632","aquellos"
"5633","eliminan"
"5634","medicion"
"5635","precios"
"5636","ponderacion"
"5637","canasta"
"5638","ipc"
"5639","cobertura"
"5640","volatiles"
"5641","afectados"
"5642","externos"
"5643","indicadores"
"5644","inflacion"
"5645","subyacente"
"5646","variar"
"5647","observa"
"5648","amplia"
"5649","gama"
"5650","desarrollados"
"5651","ipcx"
"5652","chileno"
"5653","emergentes"
"5654","embargo"
"5655","posible"
"5656","realizar"
"5657","utiliza"
"5658","referencia"
"5659","polonia"
"5660","diferencias"
"5661","comparacion"
"5662","directa"
"5663","medidas"
"5664","inflacion"
"5665","subyacente"
"5666","conjunto"
"5667","productos"
"5668","excluidos"
"5669","resto"
"5670","mundo"
"5671","pues"
"5672","definiciones"
"5673","bastante"
"5674","disimil"
"5675","precios"
"5676","difieren"
"5677","significativamente"
"5678","presente"
"5679","explica"
"5680","frutas"
"5681","verduras"
"5682","combustibles"
"5683","excluyen"
"5684","diferencias"
"5685","construccion"
"5686","medidas"
"5687","alimentos"
"5688","energia"
"5689","electrica"
"5690","etc"
"5691","indicadores"
"5692","inflacion"
"5693","subyacente"
"5694","descuentan"
"5695","impide"
"5696","realizar"
"5697","comparacion"
"5698","calculo"
"5699","ipc"
"5700","precios"
"5701","presentan"
"5702","comparacion"
"5703","indicadores"
"5704","subyacentes"
"5705","chilenos"
"5706","extranjeros"
"5707","resto"
"5708","volatilidad"
"5709","trayectoria"
"5710","discutido"
"5711","tiempo"
"5712","comparacion"
"5713","determinada"
"5714","factores"
"5715","ajenos"
"5716","movimientos"
"5717","oferta"
"5718","ipc"
"5719","subyacente"
"5720","utiliza"
"5721","demanda"
"5722","interna"
"5723","frutas"
"5724","verduras"
"5725","diferencia"
"5726","utilizado"
"5727","excluye"
"5728","casi"
"5729","frescas"
"5730","combustibles"
"5731","precios"
"5732","administrados"
"5733","conjunto"
"5734","alimentos"
"5735","energia"
"5736","hecho"
"5737","considerar"
"5738","bien"
"5739","definicion"
"5740","teorica"
"5741","practica"
"5742","conjunto"
"5743","indicador"
"5744","comparable"
"5745","ipc"
"5746","chileno"
"5747","aprecia"
"5748","precios"
"5749","excluye"
"5750","calculo"
"5751","indicadores"
"5752","inflacion"
"5753","alta"
"5754","menor"
"5755","registran"
"5756","subyacente"
"5757","varia"
"5758","pais"
"5759","pais"
"5760","ipcx"
"5761","ipcx"
"5762","comparacion"
"5763","internacional"
"5764","definicion"
"5765","inflacion"
"5766","subyacente"
"5767","medidas"
"5768","inflacion"
"5769","subyacente"
"5770","partidas"
"5771","excluidas"
"5772","canasta"
"5773","ipc"
"5774","calculo"
"5775","inflacion"
"5776","variacion"
"5777","subyacente"
"5778","alimentos"
"5779","energia"
"5780","ponderacion"
"5781","procesados"
"5782","agropecuarios"
"5783","ipc"
"5784","frutas"
"5785","pecuarios"
"5786","combus"
"5787","electri"
"5788","verduras"
"5789","tibles"
"5790","cidad"
"5791","regulados"
"5792","educacion"
"5793","mexico"
"5794","canada"
"5795","argentina"
"5796","ipcx"
"5797","espana"
"5798","italia"
"5799","polonia"
"5800","suiza"
"5801","filipinas"
"5802","tailandia"
"5803","definicion"
"5804","glosario"
"5805","cuentan"
"5806","varias"
"5807","medidas"
"5808","inflacion"
"5809","subyacente"
"5810","cuadro"
"5811","fuentes"
"5812","banco"
"5813","instituto"
"5814","nacional"
"5815","reportan"
"5816","aquellas"
"5817","medidas"
"5818","construyen"
"5819","mediante"
"5820","exclusion"
"5821","genericos"
"5822","excluye"
"5823","alimentos"
"5824","dentro"
"5825","casa"
"5826","banco"
"5827","mexico"
"5828","descripcion"
"5829","indicadores"
"5830","construccion"
"5831","disponible"
"5832","grunwald"
"5833","orellana"
"5834","detalles"
"5835","respecto"
"5836","metodologia"
"5837","utilizada"
"5838","construccion"
"5839","ipc"
"5840","bls"
"5841","handbook"
"5842","methods"
"5843","disponible"
"5844","http"
"5845","precios"
"5846","costos"
"5847","costo"
"5848","energia"
"5849","economia"
"5850","falta"
"5851","suministro"
"5852","gas"
"5853","natural"
"5854","argentina"
"5855","debio"
"5856","mundial"
"5857","sufrido"
"5858","significativos"
"5859","aumentos"
"5860","costos"
"5861","producida"
"5862","fuentes"
"5863","termicas"
"5864","significativamente"
"5865","energeticos"
"5866","precio"
"5867","petroleo"
"5868","multiplicado"
"5869","varias"
"5870","caras"
"5871","dado"
"5872","fuerte"
"5873","incremento"
"5874","precio"
"5875","petroleo"
"5876","sumado"
"5877","internamente"
"5878","aumento"
"5879","diesel"
"5880","relevante"
"5881","tarifas"
"5882","electricas"
"5883","describe"
"5884","aumento"
"5885","costos"
"5886","energia"
"5887","muestra"
"5888","estimacion"
"5889","costo"
"5890","generacion"
"5891","electrica"
"5892","sic"
"5893","posibles"
"5894","efectos"
"5895","costos"
"5896","inflacion"
"5897","shock"
"5898","costos"
"5899","precio"
"5900","petroleo"
"5901","terminos"
"5902","nominales"
"5903","multiplicado"
"5904","casi"
"5905","diez"
"5906","mes"
"5907","cerca"
"5908","barril"
"5909","wti"
"5910","ipom"
"5911","ubicaba"
"5912","alrededor"
"5913","incluso"
"5914","llego"
"5915","cotizarse"
"5916","derivados"
"5917","gasolina"
"5918","parafina"
"5919","petroleo"
"5920","diesel"
"5921","ido"
"5922","par"
"5923","mediados"
"5924","precio"
"5925","petroleo"
"5926","casi"
"5927","duplico"
"5928","escalada"
"5929","alcista"
"5930","comparacion"
"5931","incrementos"
"5932","ocho"
"5933","previos"
"5934","internamente"
"5935","comision"
"5936","nacional"
"5937","energia"
"5938","traspasado"
"5939","distinta"
"5940","fuerza"
"5941","combustibles"
"5942","consumidor"
"5943","gasolina"
"5944","ejemplo"
"5945","efecto"
"5946","precios"
"5947","costos"
"5948","aumentado"
"5949","menos"
"5950","precio"
"5951","internacional"
"5952","especial"
"5953","inyeccion"
"5954","recursos"
"5955","fondo"
"5956","estabilizacion"
"5957","mayores"
"5958","costos"
"5959","afectan"
"5960","inflacion"
"5961","via"
"5962","canales"
"5963","directos"
"5964","precio"
"5965","combustibles"
"5966","fepco"
"5967","rebaja"
"5968","impuestos"
"5969","indirectos"
"5970","lado"
"5971","impacto"
"5972","directo"
"5973","mide"
"5974","especificos"
"5975","combustibles"
"5976","subido"
"5977","incidencia"
"5978","precio"
"5979","combustibles"
"5980","tarifa"
"5981","electrica"
"5982","magnitudes"
"5983","grandes"
"5984","ipc"
"5985","inflacion"
"5986","corresponde"
"5987","precio"
"5988","combustibles"
"5989","incremento"
"5990","tarifa"
"5991","electrica"
"5992","precio"
"5993","petroleo"
"5994","derivados"
"5995","mercado"
"5996","internacional"
"5997","residencial"
"5998","deflactado"
"5999","dolar"
"6000","multilateral"
"6001","efectos"
"6002","aumento"
"6003","costo"
"6004","energia"
"6005","ipc"
"6006","ponderacion"
"6007","ipc"
"6008","variacion"
"6009","incidencia"
"6010","ipc"
"6011","ptos"
"6012","combustibles"
"6013","transporte"
"6014","privado"
"6015","electricidad"
"6016","corresponde"
"6017","gas"
"6018","ciudad"
"6019","gas"
"6020","licuado"
"6021","bencina"
"6022","carbon"
"6023","parafina"
"6024","corresponde"
"6025","micro"
"6026","taxi"
"6027","taxi"
"6028","colectivo"
"6029","transporte"
"6030","escolar"
"6031","pasaje"
"6032","ferrocarril"
"6033","pasaje"
"6034","bus"
"6035","interprovincial"
"6036","pasaje"
"6037","avion"
"6038","fuentes"
"6039","instituto"
"6040","nacional"
"6041","banco"
"6042","junto"
"6043","dio"
"6044","coyuntura"
"6045","respecto"
"6046","efectos"
"6047","indirectos"
"6048","lugar"
"6049","condiciones"
"6050","climaticas"
"6051","adversas"
"6052","particular"
"6053","incidencia"
"6054","costo"
"6055","petroleo"
"6056","derivados"
"6057","sequia"
"6058","afecto"
"6059","pais"
"6060","determino"
"6061","escasez"
"6062","medida"
"6063","via"
"6064","considerar"
"6065","incremento"
"6066","precios"
"6067","fuentes"
"6068","hidricas"
"6069","generacion"
"6070","electrica"
"6071","aquellos"
"6072","servicios"
"6073","incluidos"
"6074","ipc"
"6075","principal"
"6076","insumo"
"6077","politica"
"6078","monetaria"
"6079","estima"
"6080","combustible"
"6081","items"
"6082","asociados"
"6083","transporte"
"6084","posible"
"6085","mip"
"6086","estimar"
"6087","efecto"
"6088","privado"
"6089","transporte"
"6090","urbano"
"6091","interurbano"
"6092","sectores"
"6093","representatividad"
"6094","ipc"
"6095","asignando"
"6096","incremento"
"6097","incidencia"
"6098","ponderadores"
"6099","canasta"
"6100","ipc"
"6101","distintos"
"6102","sectores"
"6103","inflacion"
"6104","medio"
"6105","punto"
"6106","porcentual"
"6107","bien"
"6108","mip"
"6109","impacto"
"6110","aumento"
"6111","electricidad"
"6112","combustible"
"6113","insumo"
"6114","relevante"
"6115","actividades"
"6116","equivale"
"6117","costos"
"6118","descartarse"
"6119","fraccion"
"6120","incremento"
"6121","responda"
"6122","fuentes"
"6123","costos"
"6124","ejemplo"
"6125","ejercicio"
"6126","similar"
"6127","realizar"
"6128","considerando"
"6129","salarios"
"6130","debe"
"6131","considerar"
"6132","impacto"
"6133","precio"
"6134","petroleo"
"6135","derivados"
"6136","efecto"
"6137","aumento"
"6138","costos"
"6139","ipc"
"6140","atenuado"
"6141","directo"
"6142","costos"
"6143","actividades"
"6144","relacionadas"
"6145","mantencion"
"6146","tarifa"
"6147","transporte"
"6148","publico"
"6149","santiago"
"6150","transporte"
"6151","mip"
"6152","infiere"
"6153","item"
"6154","combustibles"
"6155","corresponde"
"6156","costos"
"6157","forma"
"6158","alternativa"
"6159","revisar"
"6160","impacto"
"6161","costos"
"6162","economia"
"6163","aumento"
"6164","precio"
"6165","petroleo"
"6166","diesel"
"6167","energia"
"6168","matriz"
"6169","insumo"
"6170","equivalente"
"6171","aumento"
"6172","doce"
"6173","producto"
"6174","mip"
"6175","compilacion"
"6176","referencia"
"6177","combustible"
"6178","lleva"
"6179","cuentas"
"6180","nacionales"
"6181","cobb"
"6182","saavedra"
"6183","soto"
"6184","incremento"
"6185","costos"
"6186","economia"
"6187","calculado"
"6188","estiman"
"6189","efecto"
"6190","utilizando"
"6191","relaciones"
"6192","intersectoriales"
"6193","sectores"
"6194","representatividad"
"6195","ipc"
"6196","dicha"
"6197","matriz"
"6198","forma"
"6199","perturbacion"
"6200","efecto"
"6201","levemente"
"6202","menor"
"6203","insumos"
"6204","actividad"
"6205","precio"
"6206","petroleo"
"6207","tarifa"
"6208","electrica"
"6209","efecto"
"6210","inmediato"
"6211","mip"
"6212","posible"
"6213","estimar"
"6214","impacto"
"6215","actividad"
"6216","trasladara"
"6217","sectores"
"6218","utilizan"
"6219","aumento"
